,tokens,id,date,NER_labels,sentiment_labels,categ_labels
1458,"['Everything' 'but' 'the' 'kitchen' 'sink' 'is' 'no' 'match' 'for' 'Green'
 'Biscuit' 'pucks' 'and' '{{USERNAME}}' 'What' 'a' 'beauty' '!' '{{URL}}']",1386437925550784512,2021-04-25,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_2
1459,"['Those' 'who' 'think' 'it' ""'s"" 'fine' 'that' '{@CD PROJEKT RED@}'
 'released' 'a' 'half' 'finished' 'game' 'insisting' 'that' 'the' 'bugs'
 'are' 'half' 'of' 'the' 'fun' 'are' 'the' 'reason' 'why' 'game'
 'developers' 'get' 'away' 'with' 'bringing' 'out' 'buggy' 'games' '.' 'A'
 'game' 'should' ""n't"" 'need' 'untold' 'patches' 'to' 'work' '.' '#'
 'Cyberbug2077' '#' 'Cyberpunk2077bugs']",1338271132420616192,2020-12-13,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'B-event']",negative,LABEL_3
1460,"['While' 'doomscrolling' 'i' 'come' 'across' 'an' 'article' 'that'
 'quotes' 'an' '""' 'expert' '""' 'saying' '""' 'they' 'are' 'open' 'to'
 'the' 'idea' 'that' 'GPT-3' 'is' 'conscious' '.' '""' '{@Elon Musk@}'
 'might' 'be' 'too' 'late' 'for' '#' 'neurolink' 'to' 'save' 'us' 'if'
 'our' 'new' 'overlords' 'are' 'here' 'already' '.' 'When' 'will' 'Mars'
 'be' 'ready' '?!' '?']",1330446996415664132,2020-11-22,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1461,"['The' 'heat' 'wave' 'shattered' 'records' 'in' 'California' ',' 'too' ':'
 '121' 'in' 'Coachella' ',' '90' 'in' 'Tahoe' '{{URL}}' 'via'
 '{@San Francisco Chronicle@}']",1409661232194355202,2021-06-28,"['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'B-location', 'O', 'O', 'B-product']",neutral,LABEL_3
1462,"['Founded' 'in' '1880' ',' 'Steiff' 'is' 'the' 'company' 'that' 'invented'
 'the' 'Teddy' 'bear' 'in' '1902' '.' 'Today' ',' 'our' '“' 'Soft'
 'Cuddly' 'Friends' '”' 'collection' 'marks' 'a' 'return' 'to' 'our'
 'toy-making' 'roots' '.' '{{URL}}' '{@Amazon@}' '34']",1404224654965985284,2021-06-13,"['O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O']",positive,LABEL_2
1463,"['0' 'more' 'sleeps' 'until' 'the' 'Chiefs' '#' 'RunItBack' 'and'
 '{@Drizzy@}' 'has' 'no' 'choice' 'but' 'to' 'mention' 'us' 'in' 'a'
 'song']",1358445287350624256,2021-02-07,"['O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1464,"['{{USERNAME}}' 'Amazon' 'Alexa' 'enabled' 'live' 'streaming' 'is' 'not'
 'working' '.' 'Please' 'solve' 'the' 'problem' '.' 'I' 'love' 'listening'
 'to' 'kannada' 'radio']",1323986556386910209,2020-11-04,"['O', 'B-corporation', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O']",neutral,LABEL_3
1465,"['New' 'Music' 'Highlight' ':' '{@azekel@}' 'releases' 'new' 'video' 'for'
 'his' 'single' 'Dupė' '.' '{{URL}}']",1409208828948795392,2021-06-27,"['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O']",positive,LABEL_3
1466,"['""' 'First' 'time' 'in' 'the' 'history' 'of' 'law' 'school' '58' '%'
 'candidates' 'are' 'women' '.' 'This' 'is' 'a' 'great' 'achievement' '""'
 '-' 'Professor' '{{USERNAME}}' 'at' 'the' 'Virtual' 'Open' 'House'
 'while' 'discussing' 'opportunities' 'after' 'LLB' '.']",1424368663277146118,2021-08-08,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
1467,"['Brandon' 'Lewis' 'is' 'a' 'lying' 'scum' 'Just' 'heard'
 '{@Brandon Lewis@}' 'of' '{@Conservatives@}' 'on'
 '{@Trevor Phillips on Sunday@}' 'and' 'It' ""'s"" 'really' 'about' 'time'
 'politicians' 'like' 'him' 'are' 'properly' 'called' 'out' 'All' 'the'
 'time' 'I' ""'ve"" 'heard' 'the' 'man' ',' 'it' ""'s"" 'always' 'been' 'one'
 'lie' 'or' 'the' 'other' '.' 'No' 'truth' 'ever' 'comes' 'out' 'of' 'his'
 'mouth' '#' 'ridge']",1320302346933575680,2020-10-25,"['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-group', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
1468,"['The' 'internet' 'has' 'fallen' 'in' 'love' 'with' 'Ben' 'Afquack' ','
 'the' 'drumming' 'duck' '{{URL}}' 'via' '{@YouTube@}' 'I' 'mean']",1376200875291512833,2021-03-28,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O']",positive,LABEL_3
1469,"['I' 'hope' 'there' 'will' 'be' 'much' 'more' 'opportunity' 'for' 'you'
 'guys' 'in' 'the' 'future' '.' 'You' 'guys' 'did' 'so' 'well' '!' 'I'
 ""'m"" 'so' 'proud' 'of' 'you' '#' 'ThankYouMinNaHyun' '#'
 'ThankYouMCMinhyuk' '{@몬스타엑스_MONSTA X@}']",1365934643313184768,2021-02-28,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group']",positive,LABEL_3
1470,"['Happy' '19th' 'to' 'the' 'guys' '{{USERNAME}}' '..' '.' 'I' '’ve'
 'Listened' 'To' 'The' 'Pod' 'For' 'Around' '6' 'Years' 'Solid' 'Now' ','
 'It' 'Has' 'Helped' 'Me' 'Get' 'Through' 'Many' 'Bad' 'Occasions'
 'Mentally' '.' 'Made' 'Me' 'Laugh' 'Many' 'Times' '.' 'So' 'Thank' 'You'
 'Guys']",1365962494129426434,2021-02-28,"['O', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
1471,"['Shout' 'to' '{{USERNAME}}' 'for' 'the' 'exciting' 'OT' 'game' 'for'
 'the' 'Nebraska' 'Class' 'A' 'state' 'game' '!' 'This' 'man' 'is' 'a'
 'goat' 'at' 'basketball' '!' '5' 'star' 'recruit' 'in' 'Nebraska'
 'Congrats' 'on' 'a' 'great' 'game' 'and' 'keep' 'up' 'the' 'work' '!'
 'Make' 'Nebraska' 'proud' 'at' 'the' 'next' 'level' '!' '#' 'goated']",1370944624739688450,2021-03-14,"['O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'B-event', 'I-event', 'I-event', 'I-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_1
1472,"['Really' 'love' 'the' 'camera' 'movement' '.' 'Inkigayo' 'never'
 'disappointed' 'so' 'far' '.' 'I' 'hope' 'next' 'week' 'they' 'can'
 'singing' 'live' '.' '{@업텐션(UP10TION)@}' '#' 'UP10TION' '#' 'CONNECTION'
 '#' 'SPIN' '_' 'OFF' '{{URL}}']",1406611758702202884,2021-06-20,"['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
1473,"['The' 'nonprofit' '{{USERNAME}}' 'aims' 'to' 'reduce' 'violence' 'in'
 'Honduras' 'and' 'address' 'the' 'root' 'causes' 'driving' 'immigrants'
 'to' 'the' 'US' '#' 'border' '.' 'Hear' 'NPR' '’s' '{{USERNAME}}' '’s'
 'vivid' ',' 'on' 'the' 'ground' 'reporting' 'on' 'the' 'nonprofit' 'and'
 'the' 'challenges' 'it' 'faces' '.' '{{URL}}']",1396465216473477120,2021-05-23,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1474,"['Everyone' ',' 'we' 'had' '140,000' 'new' 'Covid' 'cases' 'in' 'the'
 'last' '24' 'hrs' '.' 'I' 'do' ""n't"" 'care' 'what' 'party' 'you' 'are'
 'with' 'or' 'if' 'you' 'even' 'believe' 'in' 'Covid' '.' 'Please' 'wear'
 'a' 'mask' 'and' 'social' 'distance' '.' 'Save' 'you' ',' 'your' 'family'
 'and' 'your' 'friends' 'lives' '.' 'Thanks' 'Stay' 'safe' '!!'
 '{@Joe Biden@}' '{{USERNAME}}' '{@President Obama@}'
 '{@President Trump 45 Archived@}']",1324863424761835520,2020-11-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'B-person']",negative,LABEL_3
1475,"['There' 'is' 'no' 'scam' 'in' 'the' '#' 'RamMandir' 'matter' '.' 'The'
 'entire' 'issue' 'is' 'a' 'fictional' 'problem' 'created' 'by' '{@AAP@}'
 'who' 'do' 'not' 'want' 'Ram' 'Mandir' 'at' 'Ayodhya' '.' 'First' 'Note'
 ':' 'There' 'is' 'a' 'difference' 'between' 'Agreement' 'to' 'Sell' 'and'
 'Agreement' 'to' 'Sale' '.' 'Now' 'few' 'facts' ':']",1404164708865777665,2021-06-13,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'B-location', 'I-person', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
1476,"['First' 'WARZONE' 'VICTORY' 'of' 'the' 'long' 'weekend' 'inside'
 '{{USERNAME}}' '{{USERNAME}}']",1304894906893135872,2020-09-12,"['O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1477,"['#' 'ad' 'The' 'cold' 'and' 'flu' 'season' 'is' 'approaching' 'soon' ','
 'so' 'I' 'went' 'to' 'my' 'local' 'Sam' ""'s"" 'Club' 'Pharmacy' 'to'
 'stock' 'up' 'for' 'my' 'seasonal' 'sick' 'kit' '.' 'Check' 'out' 'the'
 'full' 'blog' 'post' 'and' 'visit' 'your' 'local' ""{@Sam's Club@}"" 'to'
 'get' 'your' '#' 'FluShotAtSamsClub' 'at' '{{URL}}' '{{URL}}']",1320332107625975808,2020-10-25,"['O', 'O', 'O', 'O', 'O', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1478,"['agust' 'd' 'x' 'permission' 'to' 'dance' 'spotify' 'playlist' '(~' '2h'
 ')' '#' 'PermissiontoDance' '#' 'BTS' '{@BTS_twt@}' '{{URL}}']",1414100609242787847,2021-07-11,"['O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']",neutral,LABEL_3
1479,"['The' 'shooting' ',' 'one' 'witness' 'said' ',' '“' 'was' 'huge' '.' '”'
 '36' 'Another' 'resident' ',' 'a' '21-year-old' 'man' ',' 'said' ':' '“'
 'I' 'saw' 'a' 'lot' 'of' 'people' 'dead' 'on' 'the' 'street' '.' 'Even'
 'my' 'uncle' ""'s"" 'family' '.' 'Six' 'of' 'his' 'family' 'members' 'were'
 'killed' '.' 'So' 'many' 'people' 'were' 'killed' '.' '#'
 'TigrayGenocide' '{@United Nations@}' '{{URL}}']",1365239464482775041,2021-02-26,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O']",negative,LABEL_3
1480,"['100' 'signs' 'out' 'for' 'the' '1st' 'week' 'of' 'Christmas' 'rush' '.'
 '{{URL}}' 'via' '{{USERNAME}}' 'BLOG']",1335486573392048129,2020-12-06,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'B-corporation']",neutral,LABEL_2
1481,"['New' 'Music' 'Video' 'Dropping' 'Soon' 'Shatta-Wale' 'x' 'Ypee' '#'
 'Azaa' 'Dropping' 'This' 'Friday' 'Jan' '22' '{{USERNAME}}'
 '{{USERNAME}}' '{{URL}}']",1351377416325881859,2021-01-19,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1482,"['Please' 'help' 'the' 'boy' ',' 'tag' 'anybody' 'that' 'can' 'help' '.'
 '#' 'loud' '#' 'explore' '{{USERNAME}}' '{{USERNAME}}' '._'
 '{{USERNAME}}' '{@Davido@}' '#' 'trending' '#' 'trends' '#' 'xploremore'
 '#' 'getreposted' '#' 'naija' '#' 'Goodvibes' '#' 'challenge' '#' 'blow'
 '{{URL}}']",1411746048545071104,2021-07-04,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",neutral,LABEL_3
1483,"['Chinese' 'Ship' 'Deployment' 'Roils' 'South' 'China' 'Sea' '{{URL}}'
 '{@President Biden@}' 'Think' 'of' 'the' 'devil' '&' 'Devil' 'stands'
 'before' 'U' '.' 'You' 'need' 'Quad,G-7' '&' 'at' 'least' '10' 'more'
 'major' 'nations' 'from' 'democratic' 'world' 'to' 'establish' 'a'
 'law-governed' 'global' 'system' '.' 'Reform' 'of' 'UNSC' 'overdue' '.'
 '{@Narendra Modi@}']",1376171977916837892,2021-03-28,"['B-group', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'B-person']",negative,LABEL_0
1484,"['Joined' '{{USERNAME}}' '’s' 'episode' 'of' 'Real' 'Pod' 'Wednesdays'
 'to' 'discuss' 'Ohio' 'State' '’s' '2021' 'recruiting' 'class' '.'
 'Talked' 'about' 'which' 'guys' 'I' 'think' 'could' 'make' 'an' 'instant'
 'impact' ',' 'who' 'deserves' 'more' 'publicity' 'and' 'gave' 'my'
 'overall' 'thoughts' 'on' 'one' 'of' 'the' 'best' 'classes' 'in' 'OSU'
 'history' '.' '{{URL}}']",1339267615404023813,2020-12-16,"['O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O']",positive,LABEL_3
1485,"['Black' 'people' 'access' 'to' 'vaccines' 'is' 'worse' '.' 'Both'
 'disabled' 'people' 'and' 'BIPOC' 'people' 'deal' 'with' 'higher'
 'levels' 'of' 'poverty' 'than' 'their' 'white' ',' 'non-disabled'
 'counterparts' '.' 'Thank' 'you' '{@Ashley Lauretta (she/her)@}' 'and'
 '{@Parade Magazine@}' 'for' 'telling' 'the' 'story' '.' 'Read' 'the'
 'full' 'article' '{{URL}}']",1383208160597471232,2021-04-16,"['B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
1486,"['I' 'entered' 'a' 'sweepstakes' 'to' 'win' 'a' '$' '350' '{{USERNAME}}'
 'Whiskey' '4pc' ',' 'the' 'perfect' 'paddle' 'for' '#' 'packrafting' '&'
 '#' 'bikerafting' '!' 'Enter' 'today' '!' '{{URL}}']",1330385020972724224,2020-11-22,"['O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_2
1487,"['England' 'fans' 'pack' 'into' 'pubs' 'and' 'knock' 'back' 'beers' 'on'
 'eve' 'of' 'final' '{{URL}}' 'via' '{@Daily Mail Online@}']",1414160354435866629,2021-07-11,"['B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product']",neutral,LABEL_0
1488,"['The' 'Lopers' '(' '{{USERNAME}}' ')' 'get' 'three' 'starters' 'back'
 'from' ""'"" 'COVID-19' ""'"" 'list' ',' 'and' 'pick' 'up' 'win' 'number'
 'one' 'on' 'the' 'season' 'over' 'Fort' 'Hays' 'State' '{{URL}}']",1335403048609472512,2020-12-06,"['B-group', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O']",neutral,LABEL_1
1489,"['Congratulations' 'to' 'President-Elect' '{@Joe Biden@}' 'and' 'Vice'
 'President-Elect' '{@Kamala Harris@}' ',' 'on' 'their' 'victory' 'in'
 'the' 'United' 'States' 'Elections' '.']",1325286505275748352,2020-11-08,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-event', 'I-location', 'I-event', 'O']",positive,LABEL_3
1490,"['Read' 'our' 'new' 'graphic' 'novel' ',' 'On' 'Being' 'Yukiko' ','
 'before' 'it' ""'s"" 'released' '!' 'Join' 'the' '{{USERNAME}}' 'Book'
 'Club' 'and' 'get' 'access' 'to' 'an' 'online' 'author' 'meet' '&'
 'greet' 'along' 'with' 'electronic' 'copy' 'of' 'the' 'book' '!' '#'
 'japanesecanadian' '#' 'hapa' '#' 'graphicnovel' '#' 'history' '#'
 'identity' '#' 'nikkei' '{{URL}}']",1330630183343190016,2020-11-22,"['O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",positive,LABEL_3
1491,"['I' 'swear' '{@Chipotle@}' 'has' 'become' 'stingy' 'with' 'their'
 'ingredients' '.' 'Prices' 'remain' 'the' 'same' 'or' 'increase' 'but'
 'they' 'provide' 'less' 'food' '.' 'This' 'guy' 'asked' 'me' 'what'
 'kind' 'of' 'rice' 'I' 'wanted' '.' 'I' 'tell' 'him' 'cauliflower' '&'
 'he' 'gives' 'me' 'like' 'half' 'a' 'scoop' '.' 'Then' 'they' '’ll'
 'dope' 'scoop' 'the' 'beans' '!' 'Nah' ',' 'man' '!']",1354184457369112577,2021-01-26,"['O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
1492,"['Lil' 'Durk' '-' 'The' 'Voice' '(' 'Official' 'Music' 'Video' ')'
 '{{URL}}' '{@YouTube@}']",1401385500598882304,2021-06-06,"['B-person', 'I-person', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product']",neutral,LABEL_0
1493,"['Etsy' ':' '{{USERNAME}}' 'Hi' 'there' ',' 'I' ""'m"" 'sorry' 'to' 'hear'
 'that' 'your' 'account' 'was' 'closed' '.' 'I' ""'ll"" 'do' 'my' 'best'
 'to' 'help' 'you' 'with' 'this' '.' 'May' 'I' 'know' 'your' 'shop' 'name'
 'so' 'I' 'can' 'check' 'on' 'this' 'for' 'you' '?' 'I' ""'ll"" 'be'
 'waiting' 'on' 'your' 'response' '.' 'Thank' 'you' 'and' 'stay' 'safe'
 '!' '-' 'Jamilla']",1432008666018942977,2021-08-29,"['B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person']",neutral,LABEL_3
1494,"['A' 'Secretary' 'of' 'State' 'who' 'consistently' 'undermines' 'and'
 'acts' 'over' 'the' 'head' 'of' 'the' 'region' 'he' 'is' 'meant' 'to'
 'serve' '.' '{@Brandon Lewis@}' 'has' 'not' 'one' 'clue' '.' 'Shameful']",1415304707611009029,2021-07-14,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']",negative,LABEL_3
1495,"['Happy' 'Hanukkah' 'Holiday' 'Gifts' '30' '%' 'Off' 'New' 'Year' '&'
 'Holiday' 'Cards' '#' 'zazzle' '#' 'giftsforkids' '#' 'Hanukkah' '#'
 'Winter' '#' 'Christmas' '#' 'gifts' '#' 'cards' '#' 'greetingcards' '#'
 'blue' '#' 'snow' '#' 'artwork' '#' 'sofiartmedia' '#' 'menorah' '#'
 'art' '#' 'modern' '#' 'mask' '#' 'tshirt' '#' 'poster' '{{URL}}' 'via'
 '{@Zazzle Inc.@}']",1338906554175795204,2020-12-15,"['B-event', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product']",positive,LABEL_3
1496,"['Happy' 'Raksha' 'bandhan' '{{USERNAME}}' 'di' '..' '.' 'on' 'behalf'
 'of' 'all' 'India' 'Railway' 'Apprentices' '..' '.' '{{USERNAME}}']",1429380850412519431,2021-08-22,"['O', 'B-event', 'I-event', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-group', 'I-group', 'O', 'O', 'O']",positive,LABEL_3
